restaurant,rank,restaurant_avg_stars,uer_name,review_stars,review_date,user_reviews,user_restaurant_reviews,user_helpful_votes
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Sugarfish by Sushi Nozawa,rank,4.5,filmworksusa,5,2015-07-25,53,46,33
Sugarfish by Sushi Nozawa,rank,4.5,RockinMom13,5,2015-07-04,42,20,32
Sugarfish by Sushi Nozawa,rank,4.5,larry411,5,2015-06-20,9,3,2
Sugarfish by Sushi Nozawa,rank,4.5,LaBellaVita323,5,2015-05-11,30,6,6
Sugarfish by Sushi Nozawa,rank,4.5,PCS79,5,2015-05-07,43,10,55
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
